acid,SCN5code,
PI437633C,4,9
PI437633D,4,9
PI437634,4,8
PI437635A,4,9
PI437635B,4,9
PI437635C,4,9
PI437635D,4,9
PI437635E,4,9
PI437636A,4,9
PI437636B,4,9
PI437637,4,8
PI437638,4,8
PI437639,4,8
PI437640A,4,9
PI437640B,4,9
PI437641A,4,9
PI437641B,4,9
PI437642,4,8
PI437643A,4,9
PI437643B,4,9
PI437644,4,8
PI437645A,4,9
PI437645B,4,9
PI437646A,4,9
PI437646B,4,9
PI437647,4,8
PI437648A,4,9
PI437648B,4,9
PI437649A,4,9
PI437649B,4,9
PI437650A,4,9
PI437650B,4,9
PI437651A,4,9
PI437651B,4,9
PI437652,4,8
PI437653,4,8
PI437654,0,8
PI437655,3,8
PI437656,4,8
PI437657,4,8
PI437658,4,8
PI437659,4,8
PI437660,4,8
PI437661A,4,9
PI437661B,4,9
PI437662,4,8
PI437663,4,8
PI437664,3,8
PI437665,4,8
PI437666,4,8
PI437667,5,8
PI437668,5,8
PI437669,4,8
PI437670,4.800000191,8
PI437671,5,8
PI437672,4,8
PI437673,4,8
PI437674,4,8
PI437675,4,8
PI437676A,4,9
PI437676B,4,9
PI437677,4,8
PI437678A,4,9
PI437678B,4,9
PI437679,0,8
PI437680A,4,9
PI437680B,4,9
PI437681,4,8
PI437682A,4,9
PI437682B,4,9
PI437683,4,8
PI437684,4,8
PI437685A,4,9
PI437685B,4,9
PI437685C,3,9
PI437685D,4,9
PI437686,4,8
PI437687,4,8
PI437689,4,8
PI437690,1,8
PI437692,4,8
PI437693,4,8
PI437694,4,8
PI437695A,4,9
PI437695B,4,9
PI437695C,4,9
PI437696,5,8
PI437697,4,8
PI437698,4,8
PI437699,4,8
PI437700,4,8
PI437701,4,8
PI437703,4,8
PI437704,4,8
PI437705,4,8
PI437706,4,8
PI437707,4,8
PI437708,5,8
PI437709,4,8
PI437710,4,8
PI437711A,4,9
PI437711B,4,9
PI437712,4,8
PI437713,4,8
PI437714,4,8
PI437715,4,8
PI437716A,4,9
PI437716B,4,9
PI437717,4.599999905,8
PI437718,4,8
PI437719,5,8
PI437720,4,8
PI437721A,4,9
PI437721B,4,9
PI437721C,4,9
PI437722,4,8
PI437723,4,8
PI437724,4,8
PI437725,3,8
PI437726,4.699999809,8
PI437728,3,8
PI437729,4,8
PI437730,5,8
PI437731,4,8
PI437733,4,8
PI437734,5,8
PI437735,4,8
PI437737,4,8
PI437738A,4,9
PI437738B,4,9
PI437739,4,8
PI437740A,4,9
PI437740B,4,9
PI437741,4,8
PI437742,4,8
PI437743,4,8
PI437745,4,8
PI437746,4,8
PI437748,4,8
PI437749,4,8
PI437750,4,8
PI437751,4,8
PI437752A,4,9
PI437752B,4,9
PI437752C,4,9
PI437753A,4,9
PI437753B,4,9
PI437754,4,8
PI437755,4,8
PI437756A,4,9
PI437756B,4,9
PI437757,4,8
PI437758,4,8
PI437759,4,8
PI437760,4,8
PI437761,4,8
PI437762,4,8
PI437763,4,8
PI437764,4,8
PI437765,4,8
PI437766,4,8
PI437767,4,8
PI437768,3,8
PI437769,4,8
PI437770,4,8
PI437771,4,8
PI437772A,4,9
PI437772B,4,9
PI437773,4,8
PI437774A,4,9
PI437774B,4,9
PI437774C,4,9
PI437775,4,8
PI437776,4,8
PI437777,4,8
PI437778,4,8
PI437779,4,8
PI437780,4,8
PI437781,4,8
PI437782,4,8
PI437783,4,8
PI437784,4,8
PI437785,4,8
PI437786,4,8
PI437787,4,8
PI437788A,4,9
PI437788B,4,9
PI437789,4,8
PI437790,4,8
PI437791,4,8
PI437792,4,8
PI437793,4,8
PI437794,3,8
PI437795,4,8
PI437796,4,8
PI437797,4,8
PI437798,4,8
PI437799,4,8
PI437800,4,8
PI437801,4,8
PI437802,4,8
PI437803,4,8
PI437804,4,8
PI437805,4,8
PI437806,4,8
PI437807,4,8
PI437808,4,8
PI437809,4,8
PI437810,4,8
PI437811,4,8
PI437812,4,8
PI437813,4.599999905,8
PI437814A,4,9
PI437814B,4,9
PI437815,4,8
PI437816,4,8
PI437817,4,8
PI437818A,4,9
PI437818B,4,9
PI437819,4,8
PI437820,4,8
PI437821,4,8
PI437822,4,8
PI437823,4,8
PI437824,4,8
PI437825,4,8
PI437826,4,8
PI437827,4,8
PI437828,4,8
PI437829,4,8
PI437830,4,8
PI437831,4,8
PI437832,4,8
PI437833,4,8
PI437834A,4,9
PI437834B,4,9
PI437835,4,8
PI437836,4,8
PI437837A,4,9
PI437837B,4,9
PI437838,4,8
PI437839A,4,9
PI437839B,4,9
PI437840A,4,9
PI437840B,3,9
PI437841,4,8
PI437842,4,8
PI437843A,4,9
PI437843B,4,9
PI437844A,4,9
PI437844B,4,9
PI437845A,4,9
PI437845B,4,9
PI437845C,4,9
PI437845D,4,9
PI437846,2,8
PI437847A,4,9
PI437847B,4,9
PI437848A,4,9
PI437848B,4,9
PI437849,4,8
PI437850,4,8
PI437851A,4,9
PI437851B,3,9
PI437852,4,8
PI437853A,4,9
PI437853B,4,9
PI437854,4,8
PI437855,4,8
PI437856A,4,9
PI437856B,4,9
PI437857A,3,9
PI437857B,4,9
PI437857C,4,9
PI437858,4,8
PI437859,4,8
PI437860A,4,9
PI437860B,4,9
PI437861,4,8
PI437862,4,8
PI437863A,4,9
PI437863B,4,9
PI437864A,4,9
PI437864B,4,9
PI437865,4,8
PI437866,4,8
PI437867A,4,9
PI437867B,3,9
PI437868,4,8
PI437869,3,8
PI437870,4,8
PI437871,4,8
PI437872,4,8
PI437873,4,8
PI437874,4,8
PI437875A,4,9
PI437875B,4,9
PI437876,4,8
PI437877A,4,9
PI437877B,4,9
PI437877C,4,9
PI437878A,4,9
PI437878B,4,9
PI437879,4,8
PI437880,4,8
PI437881,4,8
PI437882A,4,9
PI437882B,4,9
PI437883,4,8
PI437884,4,8
PI437885,3,8
PI437886A,4,9
PI437886B,3,9
PI437887A,4,9
PI437887B,4,9
PI437887C,4,9
PI437888A,4,9
PI437888B,4,9
PI437889,4,8
PI437890A,3,9
PI437890B,4,9
PI437891,4,8
PI437892,4,8
PI437893,3,8
PI437894,4,8
PI437895A,4,9
PI437895B,4,9
PI437895C,4,9
PI437896,4,8
PI437897,4,8
PI437898,4,8
PI437899,4,8
PI437900,4,8
PI437901,4,8
PI437902A,4,9
PI437902B,4,9
PI437902C,4,9
PI437902D,4,9
PI437903,4,8
PI437904,4,8
PI437905,3,8
PI437906,4,8
PI437907,4,8
PI437908,4,8
PI437909A,4,9
PI437909B,4,9
PI437910A,4,9
PI437910B,3,9
PI437910C,4,9
PI437911,4,8
PI437912,4,8
PI437913,4,8
PI437914,4,8
PI437915A,4,9
PI437915B,4,9
PI437916,4,8
PI437917,4,8
PI437918,4,8
PI437919,4,8
PI437920A,3,9
PI437920B,4,9
PI437920C,4,9
PI437921,4,8
PI437922,4,8
PI437923,3,8
PI437924,4,8
PI437926,4,8
PI437927,4,8
PI437928,4,8
PI437929,3,8
PI437930,3,8
PI437931,4,8
PI437932,4,8
PI437933A,4,9
PI437933B,4,9
PI437934A,4,9
PI437934B,4,9
PI437935,4,8
PI437936,4,8
PI437937,4,8
PI437938,4,8
PI437939,3,8
PI437940,3,8
PI437941,4,8
PI437942,4,8
PI437943,4,8
PI437944,4,8
PI437945A,4,9
PI437945B,4,9
PI437946A,4,9
PI437946B,4,9
PI437947,4,8
PI437948,4,8
PI437949,3,8
PI437950,4,8
PI437951,4,8
PI437952,4,8
PI437953A,4,9
PI437953B,4,9
PI437954,4,8
PI437955A,4,9
PI437955B,4,9
PI437956A,4,9
PI437956B,4,9
PI437957A,4,9
PI437957B,4,9
PI437958,4,8
PI437959,4,8
PI437960,3,8
PI437961,4,8
PI437962,3,8
PI437963,4,8
PI437964A,3,9
PI437964B,4,9
PI437965,4,8
PI437966,4,8
PI437967,4,8
PI437968,4,8
PI437969,4,8
PI437970,4,8
PI437971,4,8
PI437972,4,8
PI437973,4,8
PI437974A,4,9
PI437974B,4,9
PI437975A,4,9
PI437975B,4,9
PI437976,4,8
PI437977,4,8
PI437978,4,8
PI437979,4,8
PI437980,4,8
PI437981,4,8
PI437982,4,8
PI437983,4,8
PI437984,4,8
PI437985A,4,9
PI437985B,4,9
PI437986,4,8
PI437987,4,8
PI437988,4,8
PI437989,4,8
PI437990,4,8
PI437991A,4,9
PI437991B,4,9
PI437992,3,8
PI437993,4,8
PI437994,4,8
PI437995A,3,9
PI437995B,3,9
PI437995C,4,9
PI437996A,4,9
PI437996B,3,9
PI437996C,4,9
PI437997,4,8
PI437998,4,8
PI437999,4,8
PI438000,4,8
PI438001,4,8
PI438002,4,8
PI438003,4,8
PI438004A,4,9
PI438004B,3,9
PI438005,4,8
PI438006,4,8
PI438007,3,8
PI438008,4,8
PI438009,4,8
PI438010,4,8
PI438011,4,8
PI438012,4,8
PI438013,4,8
PI438014,4,8
PI438015,4,8
PI438016A,4,9
PI438016B,4,9
PI438016C,4,9
PI438017,4,8
PI438018,4,8
PI438019A,4,9
PI438019B,4,9
PI438020,4,8
PI438021,4,8
PI438022,4,8
PI438023,4,8
PI438024,4,8
PI438025,4,8
PI438026,4,8
PI438027A,4,9
PI438027B,4,9
PI438028,4,8
PI438029,3,8
PI438030,4,8
PI438031,4,8
PI438032,3,8
PI438033,4,8
PI438034,4,8
PI438035,4,8
PI438036,4,8
PI438037,4,8
PI438038,4,8
PI438039,4,8
PI438040,4,8
PI438041,4,8
PI438042,4,8
PI438043,4,8
PI438044,4,8
PI438045,4,8
PI438046,4,8
PI438047,4,8
PI438048A,4,9
PI438048B,4,9
PI438049,4,8
PI438050A,4,9
PI438050B,4,9
PI438051A,4,9
PI438051B,4,9
PI438052,4,8
PI438053,4,8
PI438054,4,8
PI438055A,4,9
PI438055B,4,9
PI438056,4,8
PI438057,4,8
PI438058,4,8
PI438059,4,8
PI438060,4,8
PI438061,4,8
PI438062,4,8
PI438063,4,8
PI438064,4,8
PI438065,4,8
PI438066,4,8
PI438067,4,8
PI438068,4,8
PI438069A,4,9
PI438069B,4,9
PI438069C,4,9
PI438070,4,8
PI438071,4,8
PI438072,4,8
PI438073,4,8
PI438074,4,8
PI438075,4,8
PI438076,4,8
PI438077,4,8
PI438078,4,8
PI438079,4,8
PI438080,4,8
PI438081,4,8
PI438082,4,8
PI438083,4,8
PI438084,4,8
PI438085,4,8
PI438086,4,8
PI438087,4,8
PI438088,4,8
PI438089,4,8
PI438090,4,8
PI438091,4,8
PI438092,4,8
PI438093,4,8
PI438094A,4,9
PI438094B,4,9
PI438095,4,8
PI438096,4,8
PI438097,4,8
PI438098,4,8
PI438099,4,8
PI438100,4,8
PI438101,4,8
PI438102,4,8
PI438103,4,8
PI438104,4,8
PI438105A,3,9
PI438105B,4,9
PI438106,4,8
PI438107,3,8
PI438108,4,8
PI438109A,4,9
PI438109B,4,9
PI438109C,3,9
PI438110,3,8
PI438111A,3,9
PI438111B,4,9
PI438112A,4,9
PI438112B,4,9
PI438113,4,8
PI438114,4,8
PI438115,3,8
PI438116,4,8
PI438117,4,8
PI438118,4,8
PI438119,4,8
PI438120,4,8
PI438121,3,8
PI438122,4,8
PI438123A,4,9
PI438123B,4,9
PI438123C,4,9
PI438124A,4,9
PI438124B,4,9
PI438125,4,8
PI438126,3,8
PI438127,4,8
PI438128A,4,9
PI438128B,3,9
PI438129,4,8
PI438130,4,8
PI438131,4,8
PI438132,3,8
PI438133A,4,9
PI438133B,4,9
PI438134,3,8
PI438135,3,8
PI438136,3,8
PI438137A,4,9
PI438137B,4,9
PI438138A,4,9
PI438138B,3,9
PI438139,4,8
PI438140,4,8
PI438141A,4,9
PI438141B,3,9
PI438142,4,8
PI438143,3,8
PI438144,3,8
PI438145,4,8
PI438146,4,8
PI438147,3,8
PI438148,3,8
PI438149,3,8
PI438150,4,8
PI438151,3,8
PI438152,4,8
PI438153,4,8
PI438154,3,8
PI438155,4,8
PI438156,4,8
PI438157,4,8
PI438158A,4,9
PI438158B,3,9
PI438159,3,8
PI438160A,4,9
PI438160B,3,9
PI438160C,3,9
PI438161,3,8
PI438162,3,8
PI438163,4,8
PI438164A,3,9
PI438164B,3,9
PI438165,3,8
PI438166A,4,9
PI438166B,4,9
PI438167,4,8
PI438168,4,8
PI438169,4,8
PI438170,4,8
PI438171,4,8
PI438172,4,8
PI438173,4,8
PI438174,4,8
PI438175,4,8
PI438176,4,8
PI438177,4,8
PI438178,4,8
PI438179,4,8
PI438180,4,8
PI438181A,3,9
PI438181B,4,9
PI438182,4,8
PI438183,4,8
PI438184,4,8
PI438185,4,8
PI438186,4,8
PI438187,4,8
PI438188,4,8
PI438189,4,8
PI438190,4,8
PI438191,4,8
PI438192,3,8
PI438193,4,8
PI438194,4,8
PI438195,4,8
PI438196,4,8
PI438197,4,8
PI438198,4,8
PI438199,4,8
PI438200,4,8
PI438201,3,8
PI438202,4,8
PI438203,4,8
PI438204,4,8
PI438206,4,8
PI438207A,4,9
PI438207B,3,9
PI438208,3,8
PI438209,4,8
PI438210,4,8
PI438211A,4,9
PI438211B,4,9
PI438212A,4,9
PI438212B,3,9
PI438212C,4,9
PI438213,4,8
PI438214,4,8
PI438215,4,8
PI438216,4,8
PI438217,4,8
PI438218,4,8
PI438219,3,8
PI438220,4,8
PI438221,4,8
PI438222,4,8
PI438223,4,8
PI438224,4,8
PI438225,4,8
PI438226,4,8
PI438227,4,8
PI438228,4,8
PI438229,4,8
PI438230A,4,9
PI438230B,4,9
PI438231,4,8
PI438232,4,8
PI438233A,4,9
PI438233B,4,9
PI438233C,4,9
PI438234A,4,9
PI438234B,4,9
PI438235,4,8
PI438236,4,8
PI438237,4,8
PI438238A,4,9
PI438238B,4,9
PI438239A,4,9
PI438239B,3,9
PI438240,3,8
PI438241,4,8
PI438242,4,8
PI438243,4,8
PI438244,4,8
PI438245,4,8
PI438246,4,8
PI438247,4,8
PI438248,4,8
PI438249A,4,9
PI438249B,4,9
PI438250A,3,9
PI438250B,4,9
PI438251,4,8
PI438252A,4,9
PI438252B,4,9
PI438252C,4,9
PI438253,4,8
PI438254A,4,9
PI438254B,4,9
PI438254C,4,9
PI438254D,4,9
PI438255,4,8
PI438256A,4,9
PI438256B,4,9
PI438257A,4,9
PI438257B,4,9
PI438258,3,8
PI438259A,4,9
PI438259B,4,9
PI438260,4,8
PI438261,4,8
PI438262,4,8
PI438263,4,8
PI438264,4,8
PI438265,4,8
PI438266A,4,9
PI438266B,4,9
PI438267,4,8
PI438268,4,8
PI438269,4,8
PI438270,4,8
PI438271A,4,9
PI438271B,4,9
PI438272,4,8
PI438273,4,8
PI438274,4,8
PI438276,4,8
PI438277,4,8
PI438278,4,8
PI438279,4,8
PI438280,5,8
PI438281,4,8
PI438282B,3.299999952,9
PI438284,4.800000191,8
PI438285,4,8
PI438286,4,8
PI438287,4,8
PI438289,4,8
PI438290,4,8
PI438291,4,8
PI438292,4,8
PI438293,5,8
PI438294,5,8
PI438295,4,8
PI438296,4,8
PI438297,4.900000095,8
PI438298,4,8
PI438299,4,8
PI438300,4,8
PI438301,4,8
PI438302A,4,9
PI438302B,4.800000191,9
PI438303,4,8
PI438304A,4,9
PI438304B,4,9
PI438305,4,8
PI438306,5,8
PI438307,4,8
PI438308A,4,9
PI438308B,4,9
PI438309,4,8
PI438310,4,8
PI438311,4,8
PI438312,4,8
PI438313,4,8
PI438314,4,8
PI438315,4,8
PI438316,4,8
PI438317,4,8
PI438318,4,8
PI438319A,4,9
PI438319B,4,9
PI438321,4,8
PI438322,4,8
PI438323,4,8
PI438324,4,8
PI438325,4,8
PI438326,4,8
PI438327,4,8
PI438329,4,8
PI438330A,4,9
PI438330B,4,9
PI438331A,4,9
PI438331B,4,9
PI438332,4,8
PI438333,4,8
PI438334A,4,9
PI438334B,4,9
PI438335,4,8
PI438336,4,8
PI438337,4,8
PI438338,4,8
PI438339A,4,9
PI438339B,4,9
PI438340A,4,9
PI438340B,4,9
PI438341,4,8
PI438343,4.199999809,8
PI438344,5,8
PI438345,4,8
PI438346,4,8
PI438347,4.199999809,8
PI438348A,4,9
PI438348B,4,9
PI438349,4,8
PI438350A,4,9
PI438350B,4,9
PI438351,4,8
PI438352,4,8
PI438353,4,8
PI438355,4,8
PI438356,4,8
PI438357A,4,9
PI438357B,4,9
PI438358A,4,9
PI438358B,4,9
PI438359,4,8
PI438360A,4,9
PI438360B,4,9
PI438361,4,8
PI438363,4,8
PI438364,4,8
PI438365,4,8
PI438366,4,8
PI438367,4,8
PI438368,4,8
PI438369A,4,9
PI438369B,4,9
PI438370,4,8
PI438371,4,8
PI438372,4,8
PI438373,4,8
PI438374,4,8
PI438375A,4,9
PI438375B,4,9
PI438376,4,8
PI438377,4,8
PI438378,4,8
PI438379,4,8
PI438380,4,8
PI438381,4,8
PI438382,4,8
PI438383,4,8
PI438384,4,8
PI438385,4,8
PI438387,4,8
PI438389,4,8
PI438390,4,8
PI438391,4,8
PI438392,4,8
PI438393,4,8
PI438394,4,8
PI438395,4,8
PI438396,4,8
PI438397,4,8
PI438398,4,8
PI438399,4,8
PI438400,4,8
PI438401,4,8
PI438402,4,8
PI438403,4,8
PI438404,4,8
PI438405,4,8
PI438406,4,8
PI438407,4,8
PI438409,4,8
PI438410,4,8
PI438411,4,8
PI438412,4,8
PI438413,4,8
PI438414,4,8
PI438415,4,8
PI438416,4,8
PI438417,4,8
PI438418,4,8
PI438420,4,8
PI438421,4,8
PI438423,3,8
PI438425,5,8
PI438426,5,8
PI438427,4,8
PI438428,4.599999905,8
PI438430,4.400000095,8
PI438431,4.800000191,8
PI438432,3.400000095,8
PI438433,3,8
PI438434,4,8
PI438435A,4,9
PI438435B,4,9
PI438438,5,8
PI438439,5,8
PI438440-1,4.900000095,10
PI438440-2,4.599999905,10
PI438441,4,8
PI438442A,4,9
PI438442B,4,9
PI438443,4,8
PI438444,3,8
PI438445,4,8
PI438446A,4,9
PI438446B,4,9
PI438447,4,8
PI438448,4,8
PI438449,4,8
PI438450,4,8
PI438452,4,8
PI438453,4,8
PI438454,4,8
PI438455,4,8
PI438456,4,8
PI438457,4,8
PI438458,4,8
PI438459,4,8
PI438460,4,8
PI438461,4,8
PI438462,4,8
PI438463,4,8
PI438464,4,8
PI438465,4,8
PI438466,4,8
PI438467,4,8
PI438468,3,8
PI438469,3,8
PI438470,3,8
PI438471,4,8
PI438472,4,8
PI438473,4,8
PI438474,4,8
PI438475A,4,9
PI438475B,4,9
PI438476,4,8
PI438477,4,8
PI438478,4,8
PI438479,4,8
PI438480,4,8
PI438481,4,8
PI438482,4,8
PI438483,4,8
PI438484,4,8
PI438485,3,8
PI438486,4,8
PI438487,4,8
PI438488,4,8
PI438489A,4,9
PI438489B,0,9
PI438490A,3,9
PI438490B,4,9
PI438491,0.5,8
PI438492,4,8
PI438493,4,8
PI438494,4,8
PI438495,4,8
PI438496A,4,9
PI438496B,4,9
PI438496C,4,9
PI438497,3,8
PI438498,3,8
PI438499,4,8
PI438500,4,8
PI438501,4,8
PI438502,4,8
PI438503A,4,9
PI438503B,4,9
PI438503C,4,9
PI438504A,4,9
PI438504B,4,9
PI438505,4,8
PI438506,3,8
PI438507A,3,9
PI438507B,4,9
PI438507C,3,9
PI438508,4,8
PI438509A,4,9
PI438509B,4,9
PI438510,4,8
PI438511,4,8
PI438513,4,8
PI441352,3.700000048,8
PI441353,4.5,8
PI441355,4.5,8
PI441358,4.300000191,8
PI441359,4.800000191,8
PI441378,5,8
PI441380,4.599999905,8
PI441381,4.599999905,8
PI442003A,5,9
PI442003B,4.800000191,9
PI442004,4,8
PI442005,4,8
PI442006,4,8
PI442007A,4,9
PI442007B,4,9
PI442008,4,8
PI442009A,5,9
PI442009B,4.800000191,9
PI442010,4,8
PI442011,4,8
PI442012A,3,9
PI442012B,3,9
PI442013,4,8
PI442014,5,8
PI442016,4,8
PI442017,4.800000191,8
PI442018,4,8
PI442019,4,8
PI442020,2.5,8
PI442022,3,8
PI442023,3,8
PI442024,4,8
PI442025,4,8
PI442026,4,8
PI442027,4,8
PI442029,3,8
PI442030,3,8
PI442031,4,8
PI442032,4,8
PI442033,3,8
PI442034,4,8
PI442035,4,8
PI442036,4,8
PI442037,4,8
PI442038A,3,9
PI442038B,4,9
PI442040,4,8
PI442041,4,8
PI442042,4,8
PI442043,4,8
PI442044,4,8
PI442045,4,8
PI445681,4.599999905,8
PI445683,4.300000191,8
PI445786,4,8
PI445787,3,8
PI445788,4,8
PI445789,4,8
PI445790,3,8
PI445791,3,8
PI445792,4,8
PI445793,4,8
PI445794A,4,9
PI445794B,4,9
PI445795,4,8
PI445796,4,8
PI445797,4,8
PI445798,4,8
PI445799,4,8
PI445800,4,8
PI445801A,4,9
PI445801B,4,9
PI445802,4,8
PI445803,4,8
PI445804,4,8
PI445805,4,8
PI445806,4,8
PI445807A,4,9
PI445807B,4,9
PI445808A,4,9
PI445808B,4,9
PI445809,4,8
PI445810A,4,9
PI445810B,4,9
PI445810C,4,9
PI445811,4,8
PI445812,4,8
PI445813,4,8
PI445814,4,8
PI445815,4,8
PI445816A,4,9
PI445816B,4,9
PI445817,4,8
PI445818A,4,9
PI445818B,4,9
PI445819,4,8
PI445820A,4,9
PI445820B,4,9
PI445821,4,8
PI445822,4,8
PI445823,4,8
PI445824A,4,9
PI445824B,4,9
PI445825,4,8
PI445826,4,8
PI445827A,4,9
PI445827B,4,9
PI445828,4,8
PI445829A,4,9
PI445829B,4,9
PI445830,4,8
PI445831,4,8
PI445832,4,8
PI445833,4,8
PI445834,4,8
PI445835,4,8
PI445836,4,8
PI445837,4,8
PI445842,4.699999809,8
PI445843,4.400000095,8
PI445844,4,8
PI445845,4,8
PI445849,4.900000095,8
PI446893,4,8
PI449456A,4,9
PI449456B,4,9
PI449457,4,8
PI449458A,4,9
PI449458B,4,9
PI449459,4,8
PI449460A,4,9
PI449460B,4,9
PI452432,4,8
PI452433,4,8
PI458018,4,8
PI458019,4,8
PI458020,4,8
PI458021,4,8
PI458022,4,8
PI458023,4,8
PI458024A,5,9
PI458024B,4,9
PI458025,4.699999809,8
PI458026,5,8
PI458027,4.699999809,8
PI458028,4.5,8
PI458029,4.4,8
PI458030,3.1,8
PI458031,4.8,8
PI458032,5,8
PI458033,4.699999809,8
PI458034,4.9,8
PI458035,4.6,8
PI458036,5,8
PI458037,5,8
PI458038,4.8,8
PI458039,4.3,8
PI458040,3.8,8
PI458041,4.5,8
PI458042,4.6,8
PI458043,4.6,8
PI458044,4.5,8
PI458045A,5,9
PI458045B,4.800000191,9
PI458046,4.4,8
PI458047,4.3,8
PI458048,5,8
PI458049,4.8,8
PI458050,4.8,8
PI458051A,5,9
PI458051B,4.8,9
PI458052,4.7,8
PI458053A,5,9
PI458053B,4.3,9
PI458054,4.199999809,8
PI458055,4.6,8
PI458056,4.7,8
PI458057,4.7,8
PI458058,4,8
PI458059,4.300000191,8
PI458060A,4.8,9
PI458060B,4.7,9
PI458061A,4.4,9
PI458061B,4.3,9
PI458062A,4.3,9
PI458062B,4.6,9
PI458063,4.1,8
PI458064,4.9,8
PI458065A,4.7,9
PI458065B,4.7,9
PI458066,4.1,8
PI458067A,4.3,9
PI458067B,4,9
PI458068,4,8
PI458069,4.800000191,8
PI458070A,4.8,9
PI458070B,4.6,9
PI458070C,4.900000095,9
PI458070D,4.900000095,9
PI458071,4.1,8
PI458072A,3.7,9
PI458072B,4.699999809,9
PI458073,4.800000191,8
PI458074A,3.8,9
PI458074B,4.3,9
PI458075,3.8,8
PI458076,4.400000095,8
PI458077,3.4,8
PI458078,3.8,8
PI458079,5,8
PI458080,4.7,8
PI458081,4,8
PI458082,4.3,8
PI458083,4.800000191,8
PI458084,4.8,8
PI458085A,3.6,9
PI458085B,3.900000095,9
PI458086,5,8
PI458087,4.8,8
PI458088,4.7,8
PI458089,3.6,8
PI458090A,5,9
PI458090B,4.9,9
PI458091,4.300000191,8
PI458092,4.900000095,8
PI458093,4.699999809,8
PI458094,4.400000095,8
PI458095,5,8
PI458096,4.599999905,8
PI458097,4.699999809,8
PI458098,4.7,8
PI458099,4.699999809,8
PI458100,4.400000095,8
PI458101,5,8
PI458102,4.699999809,8
PI458103,4.9,8
PI458104,4.5,8
PI458105,4.7,8
PI458106,4.3,8
PI458107,4.300000191,8
PI458108,4,8
PI458109,4,8
PI458110,4.8,8
PI458111,4.3,8
PI458112A,4.6,9
PI458112B,4.7,9
PI458113,4.8,8
PI458114,4.5,8
PI458115,4.7,8
PI458116,5,8
PI458117,5,8
PI458118,5,8
PI458119,5,8
PI458120,4.6,8
PI458121,5,8
PI458122,5,8
PI458123A,4.6,9
PI458123B,4.7,9
PI458124,4.5,8
PI458125,5,8
PI458126,4.099999905,8
PI458127,4.300000191,8
PI458128,4.800000191,8
PI458129,5,8
PI458130,4,8
PI458131,4.7,8
PI458132,4.7,8
PI458134,5,8
PI458135,5,8
PI458136,4.8,8
PI458137,4.8,8
PI458138,3.8,8
PI458139,4.1,8
PI458140,4.8,8
PI458141,4.9,8
PI458142,5,8
PI458143,5,8
PI458144,5,8
PI458145,4.8,8
PI458146,4,8
PI458147,5,8
PI458148,4.9,8
PI458149,4.5,8
PI458150A,4.599999905,9
PI458150B,4.800000191,9
PI458150C,4.699999809,9
PI458151,5,8
PI458152,5,8
PI458153,5,8
PI458154,4.400000095,8
PI458155,5,8
PI458156,4.8,8
PI458157,4.2,8
PI458158,4.6,8
PI458159,4,8
PI458160,4.7,8
PI458161,4.099999905,8
PI458162,4.199999809,8
PI458163,4.6,8
PI458164,4.400000095,8
PI458165,4.5,8
PI458166,4.7,8
PI458167,4.5,8
PI458168,3.599999905,8
PI458169A,5,9
PI458169B,4.6,9
PI458170,4.300000191,8
PI458171A,5,9
PI458171B,5,9
PI458172A,4.8,9
PI458172B,4.699999809,9
PI458173,4.5,8
PI458174,4.599999905,8
PI458175A,5,9
PI458175C,4.4,9
PI458175D,5,9
PI458176,4.5,8
PI458177,4.6,8
PI458178,4.9,8
PI458179,5,8
PI458180,4.900000095,8
PI458181,5,8
PI458182,4.300000191,8
PI458183,4.599999905,8
PI458184,5,8
PI458185,4.699999809,8
PI458186,4.699999809,8
PI458187,5,8
PI458188,5,8
PI458189A,4.8,9
PI458189B,4.6,9
PI458190,4.5,8
PI458191,4.8,8
PI458192,5,8
PI458193,5,8
PI458194,4.8,8
PI458195,5,8
PI458196,5,8
PI458197,5,8
PI458198,3.5,8
PI458200,5,8
PI458201,4.8,8
PI458202A,4.6,9
PI458202B,4.6,9
PI458203A,5,9
PI458203B,5,9
PI458204,5,8
PI458205,5,8
PI458206,5,8
PI458207,5,8
PI458208,5,8
PI458209,4.3,8
PI458210,5,8
PI458211,4.300000191,8
PI458212,5,8
PI458213,5,8
PI458214,5,8
PI458215,5,8
PI458216,5,8
PI458217,4.6,8
PI458218,5,8
PI458219,5,8
PI458220,5,8
PI458221,5,8
PI458222,4.6,8
PI458223,3.599999905,8
PI458224,4.7,8
PI458225,5,8
PI458226,5,8
PI458227,4.4,8
PI458228,3.400000095,8
PI458229,5,8
PI458230A,5,9
PI458230B,5,9
PI458231,4.8,8
PI458232,4.4,8
PI458233,4.6,8
PI458234,5,8
PI458235,4.5,8
PI458236A,4.7,9
PI458236B,4.400000095,9
PI458237,4.6,8
PI458238,4,8
PI458239,4.699999809,8
PI458240,4,8
PI458241,5,8
PI458242,5,8
PI458243,5,8
PI458244A,4.8,9
PI458244B,4.8,9
PI458244C,3.3,9
PI458245,5,8
PI458246A,4.7,9
PI458246B,5,9
PI458247,4.8,8
PI458248,4.9,8
PI458249,5,8
PI458250,4.800000191,8
PI458251,5,8
PI458252,5,8
PI458253,5,8
PI458254,4.9,8
PI458255,5,8
PI458256,4.800000191,8
PI458257,5,8
PI458258,5,8
PI458259,5,8
