acid,SCN3code,
PI437551,4,8
PI437552,4,8
PI437553,4,8
PI437554,4,8
PI437556,4,8
PI437557,4,8
PI437558,4,8
PI437559,4,8
PI437560,4,8
PI437561,4,8
PI437562,4.3,8
PI437563,4,8
PI437564,4,8
PI437565,3,8
PI437566,4,8
PI437567,4,8
PI437568,4,8
PI437569,4,8
PI437570,4,8
PI437571,4,8
PI437572,4,8
PI437574,4,8
PI437576,4,8
PI437577,4,8
PI437578,4,8
PI437579,4,8
PI437580,3,8
PI437581,4,8
PI437582,4,8
PI437583,4,8
PI437584,4,8
PI437585,4,8
PI437587,4,8
PI437589,4,8
PI437590,4,8
PI437591,4,8
PI437592,4,8
PI437595,4,8
PI437596,4,8
PI437599,3,8
PI437600,4,8
PI437601,4,8
PI437602,4,8
PI437603,4,8
PI437604,4,8
PI437606,4,8
PI437607,4,8
PI437608,4,8
PI437612,4,8
PI437613,4,8
PI437616,4,8
PI437617,4,8
PI437618,4,8
PI437619,4,8
PI437620,4,8
PI437623,4,8
PI437624,4,8
PI437625,4,8
PI437626,4,8
PI437627,4,8
PI437628,4,8
PI437629,3,8
PI437631,4,8
PI437634,4,8
PI437637,4,8
PI437638,3,8
PI437639,3,8
PI437642,4,8
PI437644,4,8
PI437647,4,8
PI437652,4,8
PI437653,4,8
PI437654,0.5,8
PI437655,0,8
PI437656,4,8
PI437657,4,8
PI437658,4,8
PI437659,4,8
PI437660,4,8
PI437662,4,8
PI437663,4,8
PI437664,4,8
PI437665,4,8
PI437666,4,8
PI437667,5,8
PI437668,4.4,8
PI437669,4,8
PI437670,3.7,8
PI437671,4.8,8
PI437672,4,8
PI437673,4,8
PI437674,4,8
PI437675,4,8
PI437677,4,8
PI437679,0,8
PI437681,4,8
PI437683,4,8
PI437684,4,8
PI437686,4,8
PI437687,4,8
PI437689,3,8
PI437690,0.5,8
PI437692,4,8
PI437693,4,8
PI437694,4,8
PI437696,5,8
PI437697,4,8
PI437698,4,8
PI437699,4,8
PI437700,4,8
PI437701,4,8
PI437703,4,8
PI437704,4,8
PI437705,3,8
PI437706,3,8
PI437707,4,8
PI437708,5,8
PI437709,4,8
PI437710,4,8
PI437712,3,8
PI437713,4,8
PI437714,3,8
PI437715,3,8
PI437717,4.6,8
PI437718,4,8
PI437719,5,8
PI437720,4,8
PI437722,4,8
PI437723,4,8
PI437724,4,8
PI437725,0.5,8
PI437726,5,8
PI437728,3,8
PI437729,4,8
PI437730,5,8
PI437731,4,8
PI437733,4,8
PI437734,4.5,8
PI437735,4,8
PI437737,4,8
PI437739,4,8
PI437741,4,8
PI437742,4,8
PI437743,4,8
PI437745,3,8
PI437746,4,8
PI437748,4,8
PI437749,4,8
PI437750,3,8
PI437751,4,8
PI437754,4,8
PI437755,4,8
PI437757,4,8
PI437758,4,8
PI437759,4,8
PI437760,4,8
PI437761,4,8
PI437762,4,8
PI437763,3,8
PI437764,4,8
PI437765,4,8
PI437766,3,8
PI437767,4,8
PI437768,4,8
PI437769,4,8
PI437770,0.5,8
PI437771,4,8
PI437773,4,8
PI437775,4,8
PI437776,4,8
PI437777,4,8
PI437778,4,8
PI437779,4,8
PI437780,4,8
PI437781,4,8
PI437782,4,8
PI437783,3,8
PI437784,4,8
PI437785,4,8
PI437786,4,8
PI437787,4,8
PI437789,4,8
PI437790,4,8
PI437791,4,8
PI437792,4,8
PI437793,4,8
PI437794,3,8
PI437795,4,8
PI437796,4,8
PI437797,4,8
PI437798,4,8
PI437799,4,8
PI437800,3,8
PI437801,4,8
PI437802,4,8
PI437803,4,8
PI437804,4,8
PI437805,4,8
PI437806,4,8
PI437807,4,8
PI437808,4,8
PI437809,4,8
PI437810,3,8
PI437811,4,8
PI437812,4,8
PI437813,4.8,8
PI437815,4,8
PI437816,4,8
PI437817,4,8
PI437819,4,8
PI437820,4,8
PI437821,4,8
PI437822,3,8
PI437823,4,8
PI437824,3,8
PI437825,4,8
PI437826,4,8
PI437827,4,8
PI437828,3,8
PI437829,4,8
PI437830,4,8
PI437831,4,8
PI437832,4,8
PI437833,4,8
PI437835,4,8
PI437836,4,8
PI437838,4,8
PI437841,4,8
PI437842,4,8
PI437846,4,8
PI437849,4,8
PI437850,3,8
PI437852,4,8
PI437854,4,8
PI437855,4,8
PI437858,4,8
PI437859,3,8
PI437861,4,8
PI437862,4,8
PI437865,4,8
PI437866,3,8
PI437868,4,8
PI437869,4,8
PI437870,3,8
PI437871,4,8
PI437872,4,8
PI437873,4,8
PI437874,4,8
PI437876,4,8
PI437879,3,8
PI437880,3,8
PI437881,3,8
PI437883,3,8
PI437884,4,8
PI437885,3,8
PI437889,4,8
PI437891,4,8
PI437892,4,8
PI437893,4,8
PI437894,4,8
PI437896,4,8
PI437897,4,8
PI437898,4,8
PI437899,4,8
PI437900,3,8
PI437901,4,8
PI437903,4,8
PI437904,4,8
PI437905,4,8
PI437906,4,8
PI437907,3,8
PI437908,4,8
PI437911,4,8
PI437912,4,8
PI437913,3,8
PI437914,4,8
PI437916,4,8
PI437917,3,8
PI437918,3,8
PI437919,4,8
PI437921,3,8
PI437922,3,8
PI437923,3,8
PI437924,4,8
PI437926,4,8
PI437927,4,8
PI437928,4,8
PI437929,4,8
PI437930,4,8
PI437931,4,8
PI437932,4,8
PI437935,3,8
PI437936,4,8
PI437937,4,8
PI437938,4,8
PI437939,4,8
PI437940,4,8
PI437941,4,8
PI437942,4,8
PI437943,4,8
PI437944,4,8
PI437947,4,8
PI437948,4,8
PI437949,4,8
PI437950,4,8
PI437951,4,8
PI437952,4,8
PI437954,4,8
PI437958,4,8
PI437959,4,8
PI437960,4,8
PI437961,4,8
PI437962,4,8
PI437963,3,8
PI437965,4,8
PI437966,4,8
PI437967,3,8
PI437968,3,8
PI437969,3,8
PI437970,3,8
PI437971,4,8
PI437972,4,8
PI437973,4,8
PI437976,3,8
PI437977,3,8
PI437978,3,8
PI437979,3,8
PI437980,3,8
PI437981,3,8
PI437982,3,8
PI437983,4,8
PI437984,3,8
PI437986,4,8
PI437987,4,8
PI437988,3,8
PI437989,3,8
PI437990,3,8
PI437992,3,8
PI437993,3,8
PI437994,3,8
PI437997,4,8
PI437998,3,8
PI437999,3,8
PI438000,3,8
PI438001,3,8
PI438002,4,8
PI438003,3,8
PI438005,4,8
PI438006,4,8
PI438007,3,8
PI438008,4,8
PI438009,3,8
PI438010,4,8
PI438011,4,8
PI438012,4,8
PI438013,4,8
PI438014,4,8
PI438015,4,8
PI438017,4,8
PI438018,4,8
PI438020,4,8
PI438021,4,8
PI438022,4,8
PI438023,3,8
PI438024,3,8
PI438025,4,8
PI438026,4,8
PI438028,4,8
PI438029,4,8
PI438030,4,8
PI438031,4,8
PI438032,4,8
PI438033,4,8
PI438034,4,8
PI438035,4,8
PI438036,4,8
PI438037,4,8
PI438038,4,8
PI438039,3,8
PI438040,4,8
PI438041,4,8
PI438042,4,8
PI438043,3,8
PI438044,4,8
PI438045,4,8
PI438046,3,8
PI438047,4,8
PI438049,4,8
PI438052,4,8
PI438053,4,8
PI438054,3,8
PI438056,4,8
PI438057,4,8
PI438058,4,8
PI438059,4,8
PI438060,3,8
PI438061,3,8
PI438062,3,8
PI438063,4,8
PI438064,4,8
PI438065,3,8
PI438066,4,8
PI438067,4,8
PI438068,4,8
PI438070,4,8
PI438071,3,8
PI438072,4,8
PI438073,3,8
PI438074,4,8
PI438075,4,8
PI438076,4,8
PI438077,4,8
PI438078,4,8
PI438079,4,8
PI438080,4,8
PI438081,4,8
PI438082,3,8
PI438083,3,8
PI438084,4,8
PI438085,3,8
PI438086,3,8
PI438087,3,8
PI438088,3,8
PI438089,3,8
PI438090,4,8
PI438091,4,8
PI438092,4,8
PI438093,4,8
PI438095,2,8
PI438096,3,8
PI438097,4,8
PI438098,4,8
PI438099,3,8
PI438100,4,8
PI438101,4,8
PI438102,4,8
PI438103,3,8
PI438104,3,8
PI438106,4,8
PI438107,4,8
PI438108,4,8
PI438110,4,8
PI438113,4,8
PI438114,3,8
PI438115,4,8
PI438116,3,8
PI438117,3,8
PI438118,3,8
PI438119,3,8
PI438120,3,8
PI438121,3,8
PI438122,4,8
PI438125,4,8
PI438126,4,8
PI438127,3,8
PI438129,3,8
PI438130,4,8
PI438131,3,8
PI438132,3,8
PI438134,4,8
PI438135,4,8
PI438136,4,8
PI438139,3,8
PI438140,3,8
PI438142,4,8
PI438143,3,8
PI438144,4,8
PI438145,4,8
PI438146,4,8
PI438147,4,8
PI438148,4,8
PI438149,4,8
PI438150,3,8
PI438151,3,8
PI438152,4,8
PI438153,4,8
PI438154,4,8
PI438155,4,8
PI438156,4,8
PI438157,4,8
PI438159,4,8
PI438161,4,8
PI438162,4,8
PI438163,4,8
PI438165,4,8
PI438167,3,8
PI438168,4,8
PI438169,4,8
PI438170,4,8
PI438171,4,8
PI438172,4,8
PI438173,4,8
PI438174,4,8
PI438175,4,8
PI438176,3,8
PI438177,4,8
PI438178,3,8
PI438179,3,8
PI438180,3,8
PI438182,3,8
PI438183,1.5,8
PI438184,3,8
PI438185,4,8
PI438186,3,8
PI438187,4,8
PI438188,4,8
PI438189,4,8
PI438190,4,8
PI438191,3,8
PI438192,4,8
PI438193,3,8
PI438194,3,8
PI438195,3,8
PI438196,3,8
PI438197,3,8
PI438198,4,8
PI438199,2,8
PI438200,4,8
PI438201,3,8
PI438202,3,8
PI438203,4,8
PI438204,4,8
PI438206,3,8
PI438208,4,8
PI438209,4,8
PI438210,4,8
PI438213,4,8
PI438214,3,8
PI438215,3,8
PI438216,3,8
PI438217,3,8
PI438218,3,8
PI438219,4,8
PI438220,4,8
PI438221,4,8
PI438222,4,8
PI438223,3,8
PI438224,4,8
PI438225,3,8
PI438226,3,8
PI438227,3,8
PI438228,4,8
PI438229,4,8
PI438231,3,8
PI438232,4,8
PI438235,3,8
PI438236,3,8
PI438237,4,8
PI438240,4,8
PI438241,3,8
PI438242,4,8
PI438243,4,8
PI438244,4,8
PI438245,4,8
PI438246,3,8
PI438247,3,8
PI438248,4,8
PI438251,3,8
PI438253,4,8
PI438255,4,8
PI438258,4,8
PI438260,4,8
PI438261,3,8
PI438262,3,8
PI438263,3,8
PI438264,3,8
PI438265,4,8
PI438267,3,8
PI438268,4,8
PI438269,4,8
PI438270,3,8
PI438272,3,8
PI438273,4,8
PI438274,4,8
PI438276,3,8
PI438277,4,8
PI438278,4,8
PI438279,4,8
PI438280,5,8
PI438281,4,8
PI438284,5,8
PI438285,4,8
PI438286,4,8
PI438287,4,8
PI438289,4,8
PI438290,3,8
PI438291,4,8
PI438292,4,8
PI438293,3.5,8
PI438294,5,8
PI438295,4,8
PI438296,3,8
PI438297,4.4,8
PI438298,4,8
PI438299,4,8
PI438300,4,8
PI438301,3,8
PI438303,4,8
PI438305,4,8
PI438306,4.5,8
PI438307,3,8
PI438309,4,8
PI438310,4,8
PI438311,4,8
PI438312,4,8
PI438313,4,8
PI438314,3,8
PI438315,4,8
PI438316,3,8
PI438317,3,8
PI438318,4,8
PI438321,4,8
PI438322,4,8
PI438323,4,8
PI438324,3,8
PI438325,3,8
PI438326,3,8
PI438327,3,8
PI438329,4,8
PI438332,4,8
PI438333,4,8
PI438335,3,8
PI438336,3,8
PI438337,3,8
PI438338,3,8
PI438341,3,8
PI438343,3.4,8
PI438344,3.4,8
PI438345,4,8
PI438346,3,8
PI438347,5,8
PI438349,4,8
PI438351,4,8
PI438352,4,8
PI438353,3,8
PI438355,4,8
PI438356,4,8
PI438359,4,8
PI438361,4,8
PI438363,4,8
PI438364,4,8
PI438365,4,8
PI438366,4,8
PI438367,4,8
PI438368,4,8
PI438370,3,8
PI438371,4,8
PI438372,4,8
PI438373,4,8
PI438374,4,8
PI438376,4,8
PI438377,3,8
PI438378,4,8
PI438379,3,8
PI438380,3,8
PI438381,4,8
PI438382,4,8
PI438383,4,8
PI438384,4,8
PI438385,4,8
PI438387,4,8
PI438389,3,8
PI438390,3,8
PI438391,4,8
PI438392,4,8
PI438393,4,8
PI438394,3,8
PI438395,3,8
PI438396,3,8
PI438397,3,8
PI438398,4,8
PI438399,4,8
PI438400,4,8
PI438401,4,8
PI438402,4,8
PI438403,4,8
PI438404,4,8
PI438405,4,8
PI438406,4,8
PI438407,4,8
PI438409,3,8
PI438410,3,8
PI438411,3,8
PI438412,3,8
PI438413,3,8
PI438414,3,8
PI438415,3,8
PI438416,3,8
PI438417,4,8
PI438418,3,8
PI438420,4,8
PI438421,4,8
PI438423,3,8
PI438425,5,8
PI438426,4.8,8
PI438427,4,8
PI438428,4,8
PI438430,4.8,8
PI438431,4.6,8
PI438432,4.8,8
PI438433,4,8
PI438434,4,8
PI438438,5,8
PI438439,5,8
PI438441,3,8
PI438443,4,8
PI438444,3,8
PI438445,4,8
PI438447,4,8
PI438448,4,8
PI438449,3,8
PI438450,4,8
PI438452,3,8
PI438453,4,8
PI438454,4,8
PI438455,4,8
PI438456,3,8
PI438457,4,8
PI438458,4,8
PI438459,4,8
PI438460,4,8
PI438461,3,8
PI438462,4,8
PI438463,4,8
PI438464,4,8
PI438465,4,8
PI438466,4,8
PI438467,3,8
PI438468,3,8
PI438469,4,8
PI438470,3,8
PI438471,4,8
PI438472,4,8
PI438473,3,8
PI438474,3,8
PI438476,4,8
PI438477,4,8
PI438478,4,8
PI438479,4,8
PI438480,4,8
PI438481,3,8
PI438482,3,8
PI438483,3,8
PI438484,3,8
PI438485,3,8
PI438486,4,8
PI438487,4,8
PI438488,4,8
PI438491,3,8
PI438492,3,8
PI438493,3,8
PI438494,3,8
PI438495,4,8
PI438497,0.5,8
PI438498,0.5,8
PI438499,3,8
PI438500,4,8
PI438501,4,8
PI438502,4,8
PI438505,4,8
PI438506,4,8
PI438508,4,8
PI438510,4,8
PI438511,4,8
PI438513,4,8
PI441352,3.3,8
PI441353,4.3,8
PI441355,4.3,8
PI441358,5,8
PI441359,4,8
PI441377,3.8,8
PI441378,4.5,8
PI441380,4.5,8
PI441381,4.9,8
PI442004,4,8
PI442005,3,8
PI442006,4,8
PI442008,4,8
PI442010,4,8
PI442011,3,8
PI442013,3,8
PI442014,4.7,8
PI442016,3,8
PI442017,4.8,8
PI442018,3,8
PI442019,3,8
PI442020,4,8
PI442023,4,8
PI442024,3,8
PI442025,3,8
PI442026,4,8
PI442027,4,8
PI442029,4,8
PI442030,4,8
PI442031,4,8
PI442032,4,8
PI442033,4,8
PI442034,4,8
PI442035,4,8
PI442036,4,8
PI442037,3,8
PI442040,3,8
PI442041,3,8
PI442042,3,8
PI442043,3,8
PI442044,4,8
PI442045,3,8
PI445681,5,8
PI445683,5,8
PI445786,3,8
PI445787,3,8
PI445788,3,8
PI445789,3,8
PI445790,4,8
PI445791,3,8
PI445792,3,8
PI445793,4,8
PI445795,3,8
PI445796,4,8
PI445797,4,8
PI445798,3,8
PI445799,3,8
PI445800,3,8
PI445802,3,8
PI445803,3,8
PI445804,3,8
PI445805,3,8
PI445806,4,8
PI445809,3,8
PI445811,3,8
PI445812,3,8
PI445813,3,8
PI445814,4,8
PI445815,4,8
PI445817,4,8
PI445819,3,8
PI445821,4,8
PI445822,4,8
PI445823,3,8
PI445825,4,8
PI445826,3,8
PI445828,4,8
PI445830,4,8
PI445831,4,8
PI445832,3,8
PI445833,4,8
PI445834,3,8
PI445835,4,8
PI445836,4,8
PI445837,4,8
PI445842,4.2,8
PI445843,5,8
PI445844,4,8
PI445845,3,8
PI445849,5,8
PI446893,4,8
PI449457,4,8
PI449459,4,8
PI452432,4,8
PI452433,4,8
PI458018,4,8
PI458019,4,8
PI458020,4,8
PI458021,4,8
PI458022,4,8
PI458023,4,8
PI458025,3.7,8
PI458026,5,8
PI458027,5,8
PI458028,4.8,8
PI458029,5,8
PI458030,5,8
PI458031,4.8,8
PI458032,4.2,8
PI458033,4.5,8
PI458034,5,8
PI458035,4.9,8
PI458036,4.7,8
PI458037,5,8
PI458038,4.8,8
PI458039,5,8
PI458040,5,8
PI458041,5,8
PI458042,4.8,8
PI458043,5,8
PI458044,3.8,8
PI458046,5,8
PI458047,5,8
PI458048,4.6,8
PI458049,5,8
PI458050,4.7,8
PI458052,5,8
PI458054,5,8
PI458055,4.8,8
PI458056,5,8
PI458057,5,8
PI458058,4,8
PI458059,5,8
PI458063,5,8
PI458064,5,8
PI458066,5,8
PI458068,4,8
PI458069,5,8
PI458071,5,8
PI458073,4.7,8
PI458075,4.9,8
PI458076,4.6,8
PI458077,4.4,8
PI458078,4.2,8
PI458079,4.4,8
PI458080,4.7,8
PI458081,5,8
PI458082,4.7,8
PI458083,4.8,8
PI458084,4.9,8
PI458086,4.8,8
PI458087,5,8
PI458088,4.8,8
PI458089,4.6,8
PI458091,5,8
PI458092,4.6,8
PI458093,5,8
PI458094,4.8,8
PI458095,5,8
PI458096,5,8
PI458097,5,8
PI458098,5,8
PI458099,4.7,8
PI458100,4.9,8
PI458101,4.7,8
PI458102,4.8,8
PI458103,4.2,8
PI458104,5,8
PI458105,3.3,8
PI458106,4.2,8
PI458107,5,8
PI458108,4,8
PI458109,4.2,8
PI458110,4.7,8
PI458111,5,8
PI458113,5,8
PI458114,4,8
PI458115,4.7,8
PI458116,4.9,8
PI458117,3.8,8
PI458118,4.7,8
PI458119,4.2,8
PI458120,3.4,8
PI458121,3.3,8
PI458122,5,8
PI458124,5,8
PI458125,3.3,8
PI458126,4.9,8
PI458127,5,8
PI458128,4.8,8
PI458129,3.7,8
PI458130,4,8
PI458131,3.9,8
PI458132,4,8
PI458134,3.8,8
PI458135,4.1,8
PI458136,4.6,8
PI458137,4.1,8
PI458138,3.5,8
PI458139,3.8,8
PI458140,4.6,8
PI458141,2.8,8
PI458142,4.5,8
PI458143,5,8
PI458144,3.3,8
PI458145,3.7,8
PI458146,5,8
PI458147,3.8,8
PI458148,4.6,8
PI458149,5,8
PI458151,4.3,8
PI458152,3.8,8
PI458153,5,8
PI458154,5,8
PI458155,5,8
PI458156,3.7,8
PI458157,3.8,8
PI458158,4,8
PI458159,4,8
PI458160,3.6,8
PI458161,4.7,8
PI458162,5,8
PI458163,3.8,8
PI458164,5,8
PI458165,4.3,8
PI458166,4.3,8
PI458167,5,8
PI458168,4.8,8
PI458170,5,8
PI458173,5,8
PI458174,5,8
PI458176,3.6,8
PI458177,4.7,8
PI458178,4.7,8
PI458179,5,8
PI458180,5,8
PI458181,4.1,8
PI458182,4.7,8
PI458183,5,8
PI458184,2.7,8
PI458185,5,8
PI458186,5,8
PI458187,4.9,8
PI458188,3.7,8
PI458190,4.8,8
PI458191,3.3,8
PI458192,5,8
PI458193,5,8
PI458194,3,8
PI458195,3.3,8
PI458196,5,8
PI458197,3.3,8
PI458198,5,8
PI458200,4.7,8
PI458201,4,8
PI458204,3.7,8
PI458205,3.5,8
PI458206,4.9,8
PI458207,4.3,8
PI458208,3.3,8
PI458209,3.7,8
PI458210,4.8,8
PI458211,5,8
PI458212,3.3,8
PI458213,4.9,8
PI458214,4.9,8
PI458215,5,8
PI458216,3.7,8
PI458217,3.3,8
PI458218,5,8
PI458219,5,8
PI458220,4.3,8
PI458221,3.8,8
PI458222,3.5,8
PI458223,5,8
PI458224,4.8,8
PI458225,5,8
PI458226,3.8,8
PI458227,3.6,8
PI458228,3.3,8
PI458229,3.7,8
PI458231,3.5,8
PI458232,3.4,8
PI458233,3.4,8
PI458234,3.3,8
PI458235,3.8,8
PI458237,3,8
PI458238,4,8
PI458239,5,8
PI458240,4,8
PI458241,5,8
PI458242,4.7,8
PI458243,5,8
PI458245,5,8
PI458247,3.9,8
PI458248,3.6,8
PI458249,2.6,8
PI458250,5,8
PI458251,5,8
PI458252,3.8,8
PI458253,5,8
PI458254,3.3,8
PI458255,3.7,8
PI458256,5,8
PI458257,5,8
PI458258,4.9,8
PI458259,4.3,8
PI458260,4.9,8
PI458261,3.6,8
PI458262,4.5,8
PI458263,5,8
PI458264,4.8,8
PI458265,4.5,8
PI458266,4,8
PI458267,4.8,8
PI458268,5,8
PI458269,3.5,8
PI458270,5,8
PI458271,5,8
PI458272,5,8
PI458273,4,8
PI458274,4.7,8
PI458275,4.8,8
PI458276,4.7,8
PI458277,5,8
PI458279,5,8
PI458280,4.7,8
PI458282,5,8
PI458283,3,8
PI458284,5,8
PI458285,4.7,8
PI458286,4.6,8
PI458287,4.6,8
PI458288,4.8,8
PI458289,5,8
PI458290,4.7,8
PI458291,5,8
PI458292,2,8
PI458293,4,8
PI458294,3.8,8
PI458295,4.4,8
PI458296,4.6,8
PI458297,4.5,8
PI458298,3.4,8
PI458299,4.5,8
PI458300,4.8,8
PI458301,4.8,8
PI458302,4.5,8
PI458303,4.5,8
PI458304,4.6,8
PI458305,4.2,8
PI458505,4.8,8
PI458506,3.5,8
PI458507,4.3,8
PI458509,4.7,8
PI458510,4.5,8
PI458511,4.9,8
PI458512,4.5,8
PI458515,3.4,8
PI458517,4,8
PI458521,4.6,8
PI458522,3.3,8
PI458523,5,8
PI458525,4.3,8
PI458529,4.7,8
PI458531,5,8
PI458541,4.7,8
PI458546,3.5,8
PI458824,4.8,8
PI458827,4.7,8
PI458828,5,8
PI458829,5,8
PI459072,4.6,8
PI461419,4.8,8
PI461508,4.3,8
PI462312,5,8
PI464865,4.8,8
PI464876,5,8
PI464877,4.8,8
PI464878,5,8
PI464879,5,8
PI464880,4.8,8
PI464881,4.8,8
PI464882,5,8
PI464883,5,8
PI464884,4.6,8
PI464886,5,8
PI464887,4.9,8
PI464893,4.7,8
PI464894,5,8
PI464895,5,8
PI464896,5,8
PI464897,5,8
PI464898,4.8,8
PI464899,5,8
PI464900,4.8,8
PI464901,4.4,8
PI464902,4.7,8
PI464904,5,8
PI464905,5,8
PI464909,3.1,8
PI464910,5,8
PI464911,5,8
PI464913,4.7,8
PI464916,5,8
PI464921,5,8
PI464922,5,8
PI464923,4.4,8
PI464924,4.7,8
PI464931,4.7,8
PI464932,4.8,8
PI464933,5,8
PI464940,4.8,8
PI464941,4.7,8
PI467307,4.8,8
PI467309,4.8,8
PI467313,4.4,8
PI467314,4.5,8
PI467315,4.8,8
PI467316,4,8
PI467317,4.3,8
PI467319,4,8
PI467320,3.8,8
PI467321,3.6,8
PI467324,4,8
PI467325,4.6,8
PI467326,4.4,8
PI467328,4.1,8
PI467329,4.7,8
PI467330,4,8
PI467331,4.3,8
PI467333,5,8
PI467336,4.8,8
PI467337,4.8,8
PI467338,4.8,8
PI467339,4.6,8
PI467340,5,8
PI467341,5,8
PI467342,4.9,8
PI467343,4,8
PI467344,5,8
PI467345,4.7,8
PI467346,4.5,8
PI467347,4.7,8
PI468130,5,8
PI468131,5,8
PI468376,4.2,8
PI468377,5,8
PI468378,5,8
PI468381,4.6,8
PI468382,4.8,8
PI468383,5,8
PI468384,5,8
PI468385,4.8,8
PI468914,4,8
PI468920,3.7,8
PI468921,5,8
PI468922,4.3,8
PI468923,3.2,8
PI468964,5,8
PI468965,4.8,8
PI468966,5,8
PI468967,5,8
PI468969,4.7,8
PI468970,4.9,8
PI468971,5,8
PI468972,5,8
PI468973,5,8
PI470221,4.6,8
PI470222,5,8
PI470223,5,8
PI470224,4.9,8
PI470225,5,8
PI470226,4.7,8
PI470929,5,8
PI470930,4.6,8
PI471899,4.6,8
PI471901,5,8
PI471903,5,8
PI471925,5,8
PI471926,5,8
PI471927,5,8
PI471928,5,8
PI471930,5,8
PI471931,5,8
PI471932,4.7,8
PI471933,4.5,8
PI471934,5,8
PI471935,4.9,8
PI471936,3.8,8
PI471938,5,8
PI471940,5,8
PI471941,4.8,8
PI471942,4.9,8
PI473572,4.8,8
PI473573,5,8
PI475784,5,8
PI475785,4.3,8
PI475814,5,8
PI475815,5,8
PI475816,5,8
PI475817,5,8
PI475818,5,8
PI475819,5,8
PI475820,5,8
PI475821,5,8
PI475823,5,8
PI475825,5,8
PI475826,5,8
PI475827,4.8,8
PI475828,5,8
PI475830,5,8
PI475831,5,8
PI476344,5,8
PI476345,5,8
PI476347,5,8
PI476348,5,8
PI476349,4.5,8
PI476351,5,8
PI476878,5,8
PI476879,5,8
PI476880,4.2,8
PI476881,4.9,8
PI476882,5,8
PI476883,5,8
PI476884,3.9,8
PI476885,5,8
PI476887,4.9,8
PI476888,4.6,8
PI476889,4.6,8
PI476890,4.7,8
PI476891,4.6,8
PI476892,4.4,8
PI476894,5,8
PI476895,5,8
PI476896,4.4,8
PI476897,5,8
PI476898,4.6,8
PI476899,5,8
PI476900,4.7,8
PI476901,4.6,8
PI476904,5,8
PI476907,5,8
PI476908,4.8,8
PI476910,4,8
PI476911,5,8
PI476912,4.3,8
PI476913,4.7,8
PI476914,5,8
PI476915,4.3,8
PI476916,5,8
PI476917,4.7,8
PI476918,5,8
PI476919,4.4,8
PI476920,4.3,8
PI476921,5,8
PI476922,4.7,8
PI476923,5,8
PI476924,5,8
PI476925,5,8
PI476926,5,8
PI476927,5,8
PI476928,5,8
PI476929,4.7,8
PI476930,5,8
PI476931,5,8
PI476932,5,8
PI476933,3.8,8
PI476934,5,8
PI476936,4.6,8
PI476938,4.7,8
PI476939,5,8
PI476942,5,8
PI476943,4.7,8
PI479709,5,8
PI479710,5,8
PI479711,5,8
PI479712,5,8
PI479713,5,8
PI479714,5,8
PI479715,5,8
PI479716,3.5,8
PI479717,5,8
PI479719,4.5,8
PI479720,5,8
PI479721,4.8,8
PI479722,5,8
PI479723,5,8
PI479726,4.8,8
PI479727,5,8
PI479729,5,8
PI479730,4.8,8
PI479731,5,8
PI479732,5,8
PI479734,5,8
PI479735,5,8
PI479736,4.8,8
PI479737,5,8
PI479738,5,8
PI479740,5,8
PI479741,5,8
PI479742,5,8
PI479743,5,8
PI479757,5,8
PI479758,5,8
PI479759,4,8
PI479761,5,8
PI479762,4.7,8
PI481679,4.3,8
PI481683,5,8
PI481686,4,8
PI481690,4.8,8
PI482602,3.6,8
PI483083,4.5,8
PI483084,5,8
PI483251,4.2,8
PI486328,4.1,8
PI486329,4.3,8
PI486330,4.6,8
PI486332,3.7,8
PI486335,3.6,8
PI486353,5,8
PI486355,4.3,8
PI490765,5,8
PI490766,5,8
PI490767,5,8
PI490768,4.5,8
PI491548,5,8
PI491578,5,8
PI491579,5,8
PI494181,5,8
PI494525,5,8
PI494526,5,8
PI494752,4,8
PI494851,5,8
PI495019,4.3,8
PI495020,5,8
PI495831,5,8
PI495832,5,8
PI497952,5,8
PI497955,5,8
PI497957,5,8
PI497958,5,8
PI497960,5,8
PI497961,5,8
PI497962,5,8
PI497965,5,8
PI497967,4.6,8
PI497968,5,8
PI499955,5,8
PI499957,5,8
PI500648,5,8
PI503333,5,8
PI503334,5,8
PI503335,5,8
PI503336,5,8
PI503337,5,8
PI503338,5,8
PI503340,5,8
PI504480,5,8
PI504481,5,8
PI504482,5,8
PI504484,5,8
PI504485,5,8
PI504486,5,8
PI504487,4.6,8
PI504488,5,8
PI504489,5,8
PI504490,5,8
PI504492,5,8
PI504493,5,8
PI504494,5,8
PI504495,5,8
PI504496,5,8
PI504497,5,8
PI504498,4.7,8
PI504499,5,8
PI504500,5,8
PI504501,4.7,8
PI504502,5,8
PI504503,5,8
PI504504,4.8,8
PI504506,4.8,8
PI504507,4.9,8
PI504508,5,8
PI504509,5,8
PI504812,5,8
PI506420,4.8,8
PI506471,4.8,8
PI506472,5,8
PI506473,4.3,8
PI506474,3.8,8
PI506475,4.8,8
PI506476,4.9,8
PI506477,4.8,8
PI506478,4.9,8
PI506479,4.4,8
PI506480,4.5,8
PI506481,4.8,8
PI506482,4.9,8
PI506483,4.4,8
PI506484,4.8,8
PI506485,4.9,8
PI506486,4.5,8
PI506487,4.1,8
PI506488,4.7,8
PI506489,4.7,8
PI506490,4.8,8
PI506491,4.7,8
PI506492,4.7,8
PI506493,5,8
PI506494,4.8,8
PI506495,5,8
